219,80,-16776961
219,81,-16776961
220,82,-16776961
220,83,-16776961
220,84,-16776961
220,85,-16776961
221,85,-16776961
221,86,-16776961
221,87,-16776961
222,87,-16776961
222,88,-16776961
222,89,-16776961
222,90,-16776961
222,91,-16776961
223,92,-16776961
223,93,-16776961
223,94,-16776961
224,95,-16776961
224,96,-16776961
224,97,-16776961
224,98,-16776961
224,99,-16776961
225,100,-16776961
225,101,-16776961
225,102,-16776961
225,103,-16776961
225,104,-16776961
225,104,-16776961
226,105,-16776961
226,106,-16776961
226,107,-16776961
226,108,-16776961
226,109,-16776961
227,110,-16776961
227,111,-16776961
227,112,-16776961
227,113,-16776961
227,114,-16776961
227,115,-16776961
228,116,-16776961
228,117,-16776961
228,118,-16776961
228,119,-16776961
228,120,-16776961
228,121,-16776961
228,122,-16776961
229,122,-16776961
229,123,-16776961
229,124,-16776961
229,125,-16776961
229,126,-16776961
229,127,-16776961
229,128,-16776961
229,129,-16776961
229,130,-16776961
230,130,-16776961
230,131,-16776961
230,132,-16776961
230,133,-16776961
230,134,-16776961
230,135,-16776961
230,136,-16776961
230,137,-16776961
230,138,-16776961
231,138,-16776961
231,139,-16776961
231,140,-16776961
231,141,-16776961
231,142,-16776961
231,143,-16776961
231,144,-16776961
231,145,-16776961
232,146,-16776961
232,147,-16776961
232,148,-16776961
232,149,-16776961
232,150,-16776961
232,151,-16776961
232,152,-16776961
232,153,-16776961
233,153,-16776961
233,154,-16776961
233,155,-16776961
233,156,-16776961
233,157,-16776961
233,158,-16776961
233,159,-16776961
234,159,-16776961
234,160,-16776961
234,161,-16776961
234,162,-16776961
234,163,-16776961
235,164,-16776961
235,165,-16776961
235,166,-16776961
235,167,-16776961
235,168,-16776961
236,168,-16776961
236,169,-16776961
236,170,-16776961
236,171,-16776961
236,172,-16776961
237,172,-16776961
237,173,-16776961
237,174,-16776961
238,174,-16776961
238,175,-16776961
238,176,-16776961
238,177,-16776961
239,177,-16776961
239,178,-16776961
239,179,-16776961
240,180,-16776961
240,181,-16776961
240,182,-16776961
241,182,-16776961
241,183,-16776961
241,184,-16776961
241,185,-16776961
242,185,-16776961
242,186,-16776961
242,187,-16776961
371,189,-16776961
372,189,-16776961
373,189,-16776961
374,189,-16776961
374,190,-16776961
375,190,-16776961
376,190,-16776961
377,190,-16776961
378,190,-16776961
379,190,-16776961
380,191,-16776961
381,191,-16776961
382,191,-16776961
383,191,-16776961
384,191,-16776961
385,191,-16776961
386,191,-16776961
387,191,-16776961
388,191,-16776961
389,191,-16776961
390,191,-16776961
391,191,-16776961
392,190,-16776961
393,190,-16776961
394,190,-16776961
395,190,-16776961
395,189,-16776961
396,189,-16776961
397,189,-16776961
398,189,-16776961
398,188,-16776961
399,188,-16776961
400,188,-16776961
401,188,-16776961
401,187,-16776961
402,187,-16776961
403,187,-16776961
405,186,-16776961
406,185,-16776961
407,185,-16776961
408,184,-16776961
409,184,-16776961
410,184,-16776961
410,183,-16776961
411,183,-16776961
412,183,-16776961
413,182,-16776961
414,182,-16776961
415,182,-16776961
415,181,-16776961
416,181,-16776961
417,180,-16776961
418,180,-16776961
419,179,-16776961
420,179,-16776961
420,178,-16776961
421,178,-16776961
422,177,-16776961
423,177,-16776961
424,176,-16776961
425,176,-16776961
425,175,-16776961
426,175,-16776961
427,175,-16776961
427,174,-16776961
428,173,-16776961
429,173,-16776961
430,173,-16776961
430,172,-16776961
431,171,-16776961
432,171,-16776961
432,170,-16776961
433,170,-16776961
433,169,-16776961
434,169,-16776961
434,168,-16776961
435,168,-16776961
435,167,-16776961
436,167,-16776961
436,166,-16776961
437,165,-16776961
438,165,-16776961
438,164,-16776961
438,163,-16776961
439,163,-16776961
439,162,-16776961
440,162,-16776961
440,161,-16776961
441,160,-16776961
441,159,-16776961
442,159,-16776961
442,158,-16776961
443,157,-16776961
443,156,-16776961
444,155,-16776961
444,154,-16776961
445,154,-16776961
445,153,-16776961
446,153,-16776961
446,152,-16776961
446,151,-16776961
447,151,-16776961
447,150,-16776961
447,149,-16776961
448,149,-16776961
448,148,-16776961
448,147,-16776961
448,146,-16776961
449,146,-16776961
449,145,-16776961
449,144,-16776961
450,144,-16776961
450,143,-16776961
450,142,-16776961
450,141,-16776961
451,141,-16776961
451,140,-16776961
452,139,-16776961
452,138,-16776961
452,137,-16776961
453,136,-16776961
453,135,-16776961
453,134,-16776961
454,134,-16776961
454,133,-16776961
454,132,-16776961
455,131,-16776961
455,130,-16776961
455,129,-16776961
456,128,-16776961
456,127,-16776961
456,126,-16776961
456,125,-16776961
457,124,-16776961
457,123,-16776961
457,122,-16776961
457,121,-16776961
457,120,-16776961
458,120,-16776961
458,119,-16776961
458,118,-16776961
458,117,-16776961
458,116,-16776961
458,115,-16776961
458,114,-16776961
458,113,-16776961
459,112,-16776961
459,111,-16776961
459,110,-16776961
459,109,-16776961
459,108,-16776961
459,107,-16776961
459,106,-16776961
459,105,-16776961
459,104,-16776961
459,103,-16776961
459,102,-16776961
459,101,-16776961
459,100,-16776961
459,99,-16776961
459,98,-16776961
459,97,-16776961
459,96,-16776961
459,95,-16776961
459,94,-16776961
459,94,-16776961
459,93,-16776961
459,92,-16776961
459,91,-16776961
459,90,-16776961
459,89,-16776961
459,88,-16776961
459,87,-16776961
459,86,-16776961
458,85,-16776961
458,84,-16776961
458,83,-16776961
458,82,-16776961
458,81,-16776961
457,81,-16776961
457,80,-16776961
457,79,-16776961
456,79,-16776961
456,77,-16776961
456,76,-16776961
455,75,-16776961
455,74,-16776961
455,73,-16776961
455,72,-16776961
454,72,-16776961
454,71,-16776961
454,70,-16776961
453,69,-16776961
453,68,-16776961
452,67,-16776961
452,66,-16776961
451,65,-16776961
451,64,-16776961
450,63,-16776961
450,62,-16776961
449,61,-16776961
449,60,-16776961
448,59,-16776961
448,58,-16776961
447,57,-16776961
447,56,-16776961
446,56,-16776961
446,55,-16776961
445,54,-16776961
444,53,-16776961
444,52,-16776961
443,51,-16776961
442,50,-16776961
441,49,-16776961
441,48,-16776961
441,47,-16776961
440,47,-16776961
440,46,-16776961
439,46,-16776961
439,45,-16776961
438,44,-16776961
438,43,-16776961
437,43,-16776961
436,42,-16776961
435,41,-16776961
434,40,-16776961
434,39,-16776961
433,39,-16776961
432,38,-16776961
431,37,-16776961
430,36,-16776961
429,35,-16776961
428,35,-16776961
428,34,-16776961
427,34,-16776961
427,33,-16776961
426,32,-16776961
425,32,-16776961
424,32,-16776961
424,31,-16776961
423,31,-16776961
422,30,-16776961
421,29,-16776961
420,29,-16776961
419,29,-16776961
419,28,-16776961
418,28,-16776961
417,27,-16776961
416,27,-16776961
415,26,-16776961
414,26,-16776961
413,26,-16776961
412,26,-16776961
412,25,-16776961
411,25,-16776961
410,25,-16776961
409,25,-16776961
408,25,-16776961
407,25,-16776961
407,24,-16776961
406,24,-16776961
405,24,-16776961
404,24,-16776961
403,24,-16776961
402,24,-16776961
401,24,-16776961
400,24,-16776961
399,24,-16776961
398,24,-16776961
397,24,-16776961
396,24,-16776961
395,24,-16776961
394,24,-16776961
393,24,-16776961
392,24,-16776961
391,24,-16776961
390,24,-16776961
389,24,-16776961
388,24,-16776961
387,24,-16776961
386,24,-16776961
385,24,-16776961
384,24,-16776961
384,25,-16776961
383,25,-16776961
382,25,-16776961
381,25,-16776961
380,25,-16776961
379,25,-16776961
379,26,-16776961
378,26,-16776961
377,26,-16776961
376,26,-16776961
376,27,-16776961
375,27,-16776961
374,27,-16776961
373,27,-16776961
373,28,-16776961
372,28,-16776961
371,28,-16776961
371,29,-16776961
370,29,-16776961
369,29,-16776961
368,29,-16776961
368,30,-16776961
367,30,-16776961
366,30,-16776961
366,31,-16776961
365,31,-16776961
364,31,-16776961
364,32,-16776961
363,32,-16776961
363,33,-16776961
362,33,-16776961
361,33,-16776961
361,34,-16776961
360,34,-16776961
360,35,-16776961
359,35,-16776961
358,35,-16776961
358,36,-16776961
357,36,-16776961
357,37,-16776961
356,37,-16776961
355,37,-16776961
355,38,-16776961
354,38,-16776961
354,39,-16776961
353,39,-16776961
353,40,-16776961
352,40,-16776961
351,41,-16776961
350,41,-16776961
350,42,-16776961
349,42,-16776961
349,43,-16776961
348,43,-16776961
348,44,-16776961
347,44,-16776961
347,45,-16776961
346,45,-16776961
346,46,-16776961
345,46,-16776961
345,47,-16776961
344,47,-16776961
344,48,-16776961
343,48,-16776961
343,49,-16776961
342,49,-16776961
342,50,-16776961
341,50,-16776961
341,51,-16776961
340,52,-16776961
340,53,-16776961
339,53,-16776961
339,54,-16776961
338,54,-16776961
338,55,-16776961
337,56,-16776961
336,56,-16776961
336,57,-16776961
335,58,-16776961
335,59,-16776961
334,59,-16776961
334,60,-16776961
333,61,-16776961
333,62,-16776961
333,63,-16776961
332,63,-16776961
332,64,-16776961
331,65,-16776961
331,66,-16776961
331,67,-16776961
330,67,-16776961
330,68,-16776961
329,68,-16776961
329,69,-16776961
329,70,-16776961
328,70,-16776961
328,71,-16776961
328,72,-16776961
328,73,-16776961
327,73,-16776961
327,74,-16776961
327,75,-16776961
326,75,-16776961
326,76,-16776961
326,77,-16776961
325,78,-16776961
325,79,-16776961
325,80,-16776961
324,81,-16776961
324,82,-16776961
323,82,-16776961
323,83,-16776961
323,84,-16776961
323,85,-16776961
323,86,-16776961
323,87,-16776961
322,87,-16776961
322,88,-16776961
322,89,-16776961
322,90,-16776961
321,90,-16776961
321,91,-16776961
321,92,-16776961
321,93,-16776961
320,93,-16776961
320,94,-16776961
320,95,-16776961
320,96,-16776961
320,97,-16776961
319,97,-16776961
319,98,-16776961
319,99,-16776961
319,100,-16776961
319,101,-16776961
319,102,-16776961
319,102,-16776961
319,103,-16776961
319,104,-16776961
319,105,-16776961
319,106,-16776961
319,107,-16776961
319,108,-16776961
319,109,-16776961
319,110,-16776961
319,111,-16776961
319,112,-16776961
319,113,-16776961
319,114,-16776961
319,115,-16776961
320,116,-16776961
320,117,-16776961
320,118,-16776961
320,119,-16776961
321,119,-16776961
321,120,-16776961
321,121,-16776961
322,121,-16776961
322,122,-16776961
322,123,-16776961
322,124,-16776961
323,124,-16776961
323,125,-16776961
323,126,-16776961
324,126,-16776961
324,127,-16776961
324,128,-16776961
325,128,-16776961
325,129,-16776961
325,130,-16776961
326,130,-16776961
326,131,-16776961
326,132,-16776961
327,132,-16776961
327,133,-16776961
328,134,-16776961
328,135,-16776961
328,136,-16776961
329,136,-16776961
329,137,-16776961
330,138,-16776961
330,139,-16776961
330,140,-16776961
331,140,-16776961
331,141,-16776961
332,142,-16776961
332,143,-16776961
332,144,-16776961
333,144,-16776961
333,145,-16776961
334,145,-16776961
334,146,-16776961
334,147,-16776961
335,148,-16776961
335,149,-16776961
336,150,-16776961
336,151,-16776961
337,151,-16776961
337,152,-16776961
338,152,-16776961
338,153,-16776961
338,154,-16776961
339,154,-16776961
339,155,-16776961
340,156,-16776961
340,157,-16776961
341,158,-16776961
341,159,-16776961
342,159,-16776961
342,160,-16776961
343,160,-16776961
343,161,-16776961
343,162,-16776961
344,162,-16776961
344,163,-16776961
344,164,-16776961
345,164,-16776961
345,165,-16776961
345,166,-16776961
346,166,-16776961
346,167,-16776961
347,167,-16776961
347,168,-16776961
347,169,-16776961
348,169,-16776961
348,170,-16776961
349,171,-16776961
350,172,-16776961
350,173,-16776961
351,173,-16776961
351,174,-16776961
352,174,-16776961
352,175,-16776961
353,175,-16776961
353,176,-16776961
353,177,-16776961
354,177,-16776961
354,178,-16776961
355,178,-16776961
355,179,-16776961
356,179,-16776961
356,180,-16776961
357,180,-16776961
357,181,-16776961
358,181,-16776961
358,182,-16776961
359,182,-16776961
359,183,-16776961
360,183,-16776961
360,184,-16776961
361,184,-16776961
361,185,-16776961
362,185,-16776961
362,186,-16776961
363,186,-16776961
363,187,-16776961
364,187,-16776961
364,188,-16776961
365,188,-16776961
365,189,-16776961
366,189,-16776961
366,190,-16776961
367,190,-16776961
367,191,-16776961
368,191,-16776961
368,192,-16776961
369,192,-16776961
369,193,-16776961
370,193,-16776961
371,193,-16776961
371,194,-16776961
372,194,-16776961
372,195,-16776961
373,195,-16776961
373,196,-16776961
374,196,-16776961
375,197,-16776961
376,197,-16776961
376,198,-16776961
377,198,-16776961
535,199,-16776961
536,199,-16776961
537,199,-16776961
538,199,-16776961
539,199,-16776961
540,199,-16776961
541,199,-16776961
542,199,-16776961
543,199,-16776961
544,199,-16776961
545,199,-16776961
545,198,-16776961
546,198,-16776961
547,198,-16776961
548,198,-16776961
549,198,-16776961
550,198,-16776961
551,198,-16776961
552,198,-16776961
553,198,-16776961
554,198,-16776961
555,198,-16776961
556,198,-16776961
557,198,-16776961
558,197,-16776961
559,197,-16776961
560,197,-16776961
561,197,-16776961
562,197,-16776961
563,197,-16776961
564,197,-16776961
565,197,-16776961
566,197,-16776961
567,197,-16776961
568,197,-16776961
569,197,-16776961
570,197,-16776961
571,197,-16776961
572,197,-16776961
573,197,-16776961
574,197,-16776961
575,197,-16776961
576,197,-16776961
577,198,-16776961
578,198,-16776961
579,198,-16776961
580,198,-16776961
581,198,-16776961
582,198,-16776961
583,198,-16776961
584,198,-16776961
585,198,-16776961
586,198,-16776961
587,199,-16776961
588,199,-16776961
589,199,-16776961
590,199,-16776961
591,199,-16776961
592,199,-16776961
593,200,-16776961
594,200,-16776961
595,200,-16776961
596,200,-16776961
597,201,-16776961
598,201,-16776961
599,201,-16776961
600,201,-16776961
601,201,-16776961
602,201,-16776961
603,201,-16776961
603,202,-16776961
604,202,-16776961
605,202,-16776961
606,202,-16776961
607,202,-16776961
608,203,-16776961
609,203,-16776961
610,203,-16776961
611,203,-16776961
612,203,-16776961
613,203,-16776961
613,204,-16776961
614,204,-16776961
615,204,-16776961
616,204,-16776961
617,204,-16776961
618,204,-16776961
619,205,-16776961
620,205,-16776961
621,205,-16776961
622,205,-16776961
623,205,-16776961
623,206,-16776961
624,206,-16776961
625,206,-16776961
626,206,-16776961
627,206,-16776961
628,206,-16776961
628,207,-16776961
629,207,-16776961
630,207,-16776961
631,207,-16776961
631,208,-16776961
632,208,-16776961
633,208,-16776961
634,208,-16776961
634,209,-16776961
635,209,-16776961
636,209,-16776961
637,209,-16776961
637,210,-16776961
638,210,-16776961
638,209,-16776961
638,208,-16776961
638,207,-16776961
638,206,-16776961
638,205,-16776961
638,204,-16776961
638,203,-16776961
638,202,-16776961
639,201,-16776961
639,200,-16776961
639,199,-16776961
639,198,-16776961
639,197,-16776961
640,196,-16776961
640,195,-16776961
640,194,-16776961
640,193,-16776961
640,192,-16776961
641,191,-16776961
641,190,-16776961
641,189,-16776961
642,188,-16776961
642,187,-16776961
642,186,-16776961
642,185,-16776961
642,184,-16776961
642,183,-16776961
642,182,-16776961
643,181,-16776961
643,180,-16776961
643,179,-16776961
643,178,-16776961
643,177,-16776961
643,176,-16776961
643,175,-16776961
643,174,-16776961
643,173,-16776961
644,172,-16776961
644,171,-16776961
644,170,-16776961
644,168,-16776961
644,167,-16776961
644,166,-16776961
644,165,-16776961
644,164,-16776961
644,162,-16776961
644,161,-16776961
644,160,-16776961
644,159,-16776961
645,157,-16776961
645,156,-16776961
645,155,-16776961
645,154,-16776961
645,153,-16776961
645,152,-16776961
645,151,-16776961
645,150,-16776961
645,149,-16776961
645,148,-16776961
645,147,-16776961
645,145,-16776961
645,144,-16776961
645,143,-16776961
645,142,-16776961
645,141,-16776961
645,140,-16776961
645,139,-16776961
645,138,-16776961
645,137,-16776961
645,136,-16776961
645,135,-16776961
646,133,-16776961
646,132,-16776961
646,131,-16776961
646,130,-16776961
646,128,-16776961
646,127,-16776961
646,126,-16776961
646,125,-16776961
646,124,-16776961
646,123,-16776961
646,122,-16776961
646,120,-16776961
646,118,-16776961
646,117,-16776961
646,116,-16776961
646,115,-16776961
646,114,-16776961
646,113,-16776961
646,112,-16776961
646,111,-16776961
646,110,-16776961
646,107,-16776961
646,106,-16776961
646,105,-16776961
646,104,-16776961
646,102,-16776961
646,101,-16776961
646,100,-16776961
646,99,-16776961
646,97,-16776961
646,96,-16776961
646,94,-16776961
646,93,-16776961
646,92,-16776961
646,91,-16776961
646,90,-16776961
646,89,-16776961
646,88,-16776961
647,87,-16776961
647,85,-16776961
647,84,-16776961
647,82,-16776961
647,81,-16776961
647,80,-16776961
647,79,-16776961
647,78,-16776961
647,77,-16776961
647,76,-16776961
647,75,-16776961
647,74,-16776961
647,73,-16776961
647,72,-16776961
647,69,-16776961
647,68,-16776961
647,67,-16776961
647,66,-16776961
647,65,-16776961
647,64,-16776961
647,63,-16776961
647,62,-16776961
647,61,-16776961
647,60,-16776961
647,59,-16776961
647,58,-16776961
647,57,-16776961
647,56,-16776961
647,55,-16776961
647,54,-16776961
647,53,-16776961
647,52,-16776961
647,51,-16776961
647,50,-16776961
647,49,-16776961
647,48,-16776961
647,47,-16776961
647,46,-16776961
647,45,-16776961
647,44,-16776961
647,43,-16776961
647,42,-16776961
647,41,-16776961
647,40,-16776961
647,39,-16776961
647,38,-16776961
647,37,-16776961
647,36,-16776961
647,35,-16776961
647,34,-16776961
647,33,-16776961
647,32,-16776961
647,31,-16776961
646,31,-16776961
645,31,-16776961
644,31,-16776961
644,32,-16776961
643,32,-16776961
642,32,-16776961
641,32,-16776961
640,32,-16776961
639,32,-16776961
638,32,-16776961
638,33,-16776961
637,33,-16776961
636,33,-16776961
635,33,-16776961
634,33,-16776961
633,33,-16776961
632,33,-16776961
631,33,-16776961
630,33,-16776961
629,33,-16776961
628,33,-16776961
627,33,-16776961
626,33,-16776961
625,33,-16776961
624,33,-16776961
623,33,-16776961
622,33,-16776961
621,33,-16776961
620,33,-16776961
619,33,-16776961
618,33,-16776961
617,33,-16776961
616,33,-16776961
615,33,-16776961
614,33,-16776961
613,33,-16776961
612,33,-16776961
611,33,-16776961
610,33,-16776961
609,33,-16776961
608,33,-16776961
607,33,-16776961
606,33,-16776961
605,33,-16776961
605,34,-16776961
604,34,-16776961
602,34,-16776961
601,34,-16776961
600,34,-16776961
599,34,-16776961
598,34,-16776961
597,34,-16776961
596,34,-16776961
595,34,-16776961
594,34,-16776961
593,34,-16776961
592,35,-16776961
591,35,-16776961
590,35,-16776961
589,35,-16776961
588,35,-16776961
587,35,-16776961
586,35,-16776961
585,35,-16776961
584,35,-16776961
583,35,-16776961
582,35,-16776961
581,36,-16776961
580,36,-16776961
579,36,-16776961
578,36,-16776961
577,36,-16776961
576,36,-16776961
575,36,-16776961
574,36,-16776961
573,36,-16776961
572,36,-16776961
571,36,-16776961
570,36,-16776961
569,36,-16776961
567,36,-16776961
566,36,-16776961
565,36,-16776961
564,36,-16776961
563,36,-16776961
562,36,-16776961
561,36,-16776961
560,36,-16776961
559,36,-16776961
558,36,-16776961
557,36,-16776961
556,36,-16776961
555,36,-16776961
554,36,-16776961
553,36,-16776961
552,36,-16776961
551,36,-16776961
550,36,-16776961
549,36,-16776961
548,36,-16776961
547,36,-16776961
546,36,-16776961
545,36,-16776961
544,36,-16776961
543,36,-16776961
542,36,-16776961
541,36,-16776961
540,36,-16776961
539,36,-16776961
538,36,-16776961
537,36,-16776961
536,36,-16776961
535,36,-16776961
534,36,-16776961
533,36,-16776961
532,36,-16776961
532,35,-16776961
531,35,-16776961
530,35,-16776961
529,35,-16776961
528,35,-16776961
527,35,-16776961
526,35,-16776961
525,35,-16776961
524,35,-16776961
523,35,-16776961
523,34,-16776961
522,34,-16776961
521,34,-16776961
520,34,-16776961
520,33,-16776961
519,33,-16776961
518,33,-16776961
518,34,-16776961
518,35,-16776961
518,36,-16776961
518,37,-16776961
518,38,-16776961
518,39,-16776961
518,40,-16776961
518,41,-16776961
518,42,-16776961
518,43,-16776961
518,44,-16776961
518,45,-16776961
519,46,-16776961
519,47,-16776961
519,48,-16776961
519,49,-16776961
519,50,-16776961
519,51,-16776961
520,52,-16776961
520,53,-16776961
520,54,-16776961
520,55,-16776961
520,56,-16776961
520,57,-16776961
520,58,-16776961
520,59,-16776961
520,60,-16776961
520,61,-16776961
521,62,-16776961
521,63,-16776961
521,64,-16776961
521,65,-16776961
521,66,-16776961
521,67,-16776961
521,68,-16776961
521,69,-16776961
521,70,-16776961
521,71,-16776961
521,72,-16776961
521,73,-16776961
521,74,-16776961
521,75,-16776961
521,76,-16776961
521,77,-16776961
521,78,-16776961
521,79,-16776961
521,80,-16776961
521,81,-16776961
521,82,-16776961
521,83,-16776961
521,84,-16776961
521,85,-16776961
521,86,-16776961
521,87,-16776961
521,88,-16776961
521,89,-16776961
521,90,-16776961
521,91,-16776961
521,92,-16776961
521,93,-16776961
521,94,-16776961
521,95,-16776961
521,96,-16776961
521,97,-16776961
521,98,-16776961
521,99,-16776961
521,100,-16776961
521,101,-16776961
521,102,-16776961
521,103,-16776961
521,103,-16776961
521,104,-16776961
521,105,-16776961
522,105,-16776961
522,106,-16776961
522,107,-16776961
522,108,-16776961
522,109,-16776961
522,110,-16776961
522,111,-16776961
522,112,-16776961
522,113,-16776961
522,114,-16776961
522,115,-16776961
522,116,-16776961
522,117,-16776961
522,118,-16776961
522,119,-16776961
522,120,-16776961
522,121,-16776961
522,122,-16776961
522,123,-16776961
522,124,-16776961
522,125,-16776961
522,126,-16776961
522,127,-16776961
522,128,-16776961
522,129,-16776961
522,130,-16776961
522,131,-16776961
522,132,-16776961
523,132,-16776961
523,133,-16776961
523,134,-16776961
523,135,-16776961
523,136,-16776961
523,137,-16776961
523,138,-16776961
523,139,-16776961
523,140,-16776961
523,141,-16776961
523,142,-16776961
523,143,-16776961
523,144,-16776961
523,145,-16776961
523,146,-16776961
523,147,-16776961
523,148,-16776961
523,149,-16776961
523,150,-16776961
523,151,-16776961
523,152,-16776961
